Latitude,Longitude,CropType
46.315660761218126,-63.24833089772388,"Soybean"
46.31455455907257,-63.25531197205068,"Corn"
46.31563576800712,-63.26369845711151,"Pasture"
46.31781230627141,-63.26833226532844,"Pasture"
46.31857901241864,-63.26665896924465,"Potato"
46.326462279941516,-63.28424412280675,"Soybean"
46.3278523740903,-63.281057620774135,"Soybean"
46.33009758264077,-63.28322558150359,"Corn"
46.33011399894554,-63.28102208126475,"Soybean"
46.330624028381735,-63.28286418427056,"Oats"
46.33284121054604,-63.28368247525625,"Oats"
46.33494806852189,-63.284458464074774,"Soybean"
46.339398299770544,-63.2864581375612,"Corn"
46.34253635576403,-63.28756654527275,"Potato"
46.34225047886314,-63.2890077266812,"Orchards - Apple"
46.34445934861411,-63.28697517263392,"Carrot"
46.34658103750068,-63.293183524105324,"Clover"
46.34958435047369,-63.293347721809745,"Timothy"
46.3578599746436,-63.29401535558179,"Timothy"
46.36579060349046,-63.29429540201663,"Soybean"
46.36926050432526,-63.295049839451146,"Abandoned Agricultural Land"
46.37078394483373,-63.29446197124807,"Corn"
46.371228289742795,-63.291060051738235,"Barley"
46.369874931926425,-63.292581889615576,"Barley"
46.373230550509604,-63.292486040187924,"Soybean"
46.37774238474248,-63.29370266286193,"Timothy"
46.386883480307986,-63.29675534577721,"Soybean"
46.38899064227893,-63.2957954080758,"Wheat - Spring"
46.388518890562004,-63.298616159334586,"Canola / Rapeseed"
46.389941626619645,-63.297622357444126,"Canola / Rapeseed"
46.393154179285375,-63.29802755809598,"Clover"
46.402276149623916,-63.29485157149863,"Corn"
46.40488915043681,-63.29682010140077,"Potato"
46.410906061254714,-63.29612220571481,"Corn"
46.41170038066109,-63.293369513664615,"Corn"
46.413337909182225,-63.29466591962548,"Alfalfa"
46.41542351181803,-63.29377383518074,"Corn"
46.42162496659754,-63.28980416456429,"Potato"
46.42192692325736,-63.28463614156943,"Oats"
46.42647925263218,-63.2865256596129,"Barley"
46.42737168567217,-63.29178929921628,"Barley"
46.42777495391622,-63.28618090145912,"Potato"
46.429053682995345,-63.28627819657298,"Wheat - Spring"
46.43121356858553,-63.28612311809206,"Potato"
46.434509307042276,-63.28647951246876,"Sorghum"
46.43681706949078,-63.28533845804127,"Barley"
46.43874906557778,-63.29646137844897,"Barley"
46.437566447221805,-63.2939169742699,"Barley"
46.435224082185485,-63.29517700034703,"Wheat - Winter"
46.435284777860964,-63.29716188906806,"Barley"
46.433954926317696,-63.297845654649635,"Buckwheat"
46.43245402573299,-63.29638734130982,"Potato"
46.429421062863106,-63.30012773006719,"Barley"
46.42650147809712,-63.30110086976548,"Barley"
46.42449409753273,-63.3055070109621,"Timothy"
46.42383127008883,-63.30775905340306,"Potato"
46.42621860224056,-63.3083712946644,"Barley"
46.42774477141777,-63.31128278960256,"Barley"
46.42511309544269,-63.31369719163342,"Soybean"
46.42769488444553,-63.31429737691359,"Soybean"
46.434423570236014,-63.32015768388789,"Barley"
46.43993213964754,-63.3161591793334,"Soybean"
46.44189600470642,-63.31790631554127,"Abandoned Agricultural Land"
46.44468156346915,-63.317199848998435,"Soybean"
46.447440884526145,-63.31718016640074,"Abandoned Agricultural Land"
46.447947056904226,-63.31765074768418,"Soybean"
46.45000843632691,-63.316687394707884,"Pasture"
46.45323473137533,-63.31951740678282,"Wheat - Winter"
46.453690907516176,-63.31666776230757,"Clover"
46.46578941099718,-63.318074964926474,"Corn"
46.47341295162532,-63.324818237224974,"Barley"
46.473070227488854,-63.32704441290329,"Clover"
46.47536369791398,-63.32973177035112,"Potato"
46.47403856314898,-63.32861270158363,"Barley"
46.47688341998675,-63.32929508864823,"Soybean"
46.47649192333311,-63.330668762257076,"Oats"
46.477773375392744,-63.33180932655586,"Wheat - Winter"
46.4788236635038,-63.33450197386149,"Soybean"
46.479998428965956,-63.335244818683655,"Barley"
46.48319045371206,-63.33617843699471,"Soybean"
46.483055462786155,-63.33816997093496,"Soybean"
46.484039144708085,-63.33717106342814,"Wheat - Spring"
46.484998250243095,-63.33788222154347,"Soybean"
46.4855132403776,-63.34073568643288,"Soybean"
46.48716777255933,-63.338310288940406,"Barley"
46.48936016499319,-63.34279412366122,"Abandoned Agricultural Land"
46.49089413528216,-63.3445641416984,"Soybean"
46.491070782832246,-63.34720488491198,"Abandoned Agricultural Land"
46.493424589285375,-63.34771833774184,"Soybean"
46.49493183765934,-63.34971526969452,"Soybean"
46.493247570862906,-63.352846163528916,"Soybean"
46.494827308052336,-63.35313383422013,"Pasture"
46.49254718935556,-63.357929851913916,"Pasture"
46.492841710867225,-63.3614511248511,"Barley"
46.493742899504966,-63.363430998841444,"Pasture"
46.4923371239189,-63.362537738358334,"Barley"
46.49184902172327,-63.36428339385649,"Barley"
46.64863397058209,-64.21829209933038,"Potato"
46.64808231004252,-64.2151310898448,"Peas"
46.64775160039154,-64.20869960474786,"Potato"
46.64608678368286,-64.20557173986332,"Potato"
46.64778283833669,-64.20344952186818,"Alfalfa"
46.650433220783505,-64.19221183091742,"Abandoned Agricultural Land"
46.65148683265982,-64.19182833704636,"Barley"
46.652137984756294,-64.19020808094581,"Barley"
46.65332609139361,-64.19248978900659,"Potato"
46.65393821077215,-64.18984038104232,"Potato"
46.656658083822215,-64.19088356176736,"Alfalfa"
46.65578042074306,-64.19288278198725,"Barley"
46.65738368274677,-64.19239313945789,"Wheat - Winter"
46.65906090968686,-64.19041024754372,"Barley"
46.65941163923313,-64.19264825972719,"Wheat - Winter"
46.66108595165433,-64.19304669048161,"Potato"
46.66184937251483,-64.19036545369131,"Corn"
46.662285837389604,-64.19282478147939,"Barley"
46.66281889834104,-64.19309324126165,"Mixed Forage"
46.6642343184425,-64.19403373419912,"Corn"
46.665244453776204,-64.19423479497542,"Barley"
46.666634588405024,-64.19468009184669,"Potato"
46.66900662371134,-64.1916958479294,"Potato"
46.667423927848816,-64.19085229994887,"Timothy"
46.66924348087867,-64.18586833722146,"Barley"
46.671174307793486,-64.1866698082849,"Barley"
46.672237164115785,-64.18557745206043,"Potato"
46.67116453461119,-64.1845313694788,"Barley"
46.674244863434325,-64.1840528176594,"Clover"
46.67420828817518,-64.18184893503286,"Alfalfa"
46.6768852999735,-64.18151884914712,"Clover"
46.67669220993931,-64.17959093486574,"Alfalfa"
46.678677764578566,-64.1793891994982,"Wheat - Winter"
46.68183482172014,-64.17487512093518,"Soybean"
46.68674655163971,-64.16917166482934,"Clover"
46.687226529723716,-64.16694708836985,"Barley"
46.68806621473321,-64.16577001601253,"Timothy"
46.68752791652389,-64.16243322197496,"Oats"
46.68907798133985,-64.16261397601023,"Corn"
46.49329671451543,-63.36609601793686,"Pasture"
46.493144122017824,-63.3711998140908,"Soybean"
46.49712754967746,-63.37330103866336,"Soybean"
46.49466308573103,-63.37518593092391,"Soybean"
46.49121741096977,-63.37440224663011,"Barley"
46.490239465062615,-63.389111308362395,"Barley"
46.487920763672975,-63.390032390508246,"Timothy"
46.48012261798469,-63.41437312959803,"Barley"
46.480171812387105,-63.41865121931307,"Barley"
46.47854983831472,-63.41997903429601,"Soybean"
46.4777128106041,-63.42216381686308,"Barley"
46.47779234832782,-63.42746698479678,"Barley"
46.47279955202525,-63.4283628576537,"Orchards - Apple"
46.476705687357324,-63.43041679831759,"Canola / Rapeseed"
46.47501990030301,-63.43151478403228,"Barley"
46.470749722198136,-63.44134385025892,"Soybean"
46.46756529114021,-63.45008773324045,"Soybean"
46.464259143794166,-63.452925259287504,"Soybean"
46.461970467756345,-63.452963784467634,"Soybean"
46.464073171484195,-63.482654176959045,"Barley"
46.466575643007076,-63.484295831322484,"Barley"
46.466388045196,-63.493939816276544,"Corn"
46.46618958844873,-63.50170078701847,"Barley"
46.4646995628502,-63.502413476280346,"Barley"
46.46622668680917,-63.504330948359645,"Barley"
46.46343496696044,-63.50889584010611,"Timothy"
46.472050697436686,-63.51759974293555,"Soybean"
46.47321124521647,-63.51590284241288,"Soybean"
46.47509637644879,-63.51616079756477,"Soybean"
46.47542821221228,-63.51784909861064,"Soybean"
46.47682601675821,-63.51681255895856,"Clover"
46.48186339479324,-63.50451963013667,"Clover"
46.48605274140655,-63.50520588662709,"Barley"
46.48916747442891,-63.50366032781485,"Barley"
46.49063830843693,-63.505749778808024,"Corn"
46.49217763375264,-63.503762966425214,"Potato"
46.49293818533649,-63.50658933357214,"Corn"
46.49547438918422,-63.50570108821901,"Potato"
46.495318235160084,-63.50747921817399,"Potato"
46.49682323155733,-63.506130857100565,"Alfalfa"
46.49714147079641,-63.50796847366744,"Alfalfa"
46.49783879799245,-63.50636460004967,"Alfalfa"
46.498453066020765,-63.50838200725895,"Corn"
46.504295375125025,-63.50963341618702,"Corn"
46.503026355141856,-63.50848475181289,"Alfalfa"
46.505961081486646,-63.51044402716295,"Corn"
46.507871505194096,-63.51115344783108,"Timothy"
46.50977512032277,-63.511212970165005,"Soybean"
46.509914239679375,-63.51569546720279,"Potato"
46.51229359319191,-63.513134879864076,"Potato"
46.514049446447544,-63.51485144055317,"Potato"
46.51391146434509,-63.517637560136755,"Corn"
46.51934089260018,-63.52053694518859,"Alfalfa"
46.52259868474825,-63.524556989289124,"Barley"
46.52591036887327,-63.52422512896393,"Wheat - Winter"
46.52656840454348,-63.52724753959191,"Potato"
46.52845519138836,-63.52851210280109,"Potato"
46.524820489228816,-63.52351501490186,"Canola / Rapeseed"
46.529539097036036,-63.5262721353577,"Wheat - Winter"
46.53108673124243,-63.52958725115794,"Potato"
46.52929256740474,-63.53151737622137,"Clover"
46.52975556895315,-63.533509573512475,"Potato"
46.5308811157556,-63.535205895558796,"Abandoned Agricultural Land"
46.53012316758429,-63.536945017028216,"Timothy"
46.53116893235879,-63.538186727859525,"Potato"
46.53485947342079,-63.54875207285404,"Timothy"
46.53260733971931,-63.55508422847236,"Timothy"
46.5313706689805,-63.55752819705329,"Corn"
46.53165762194037,-63.55899263027627,"Barley"
46.5314862356899,-63.56097979129865,"Barley"
46.53170833505043,-63.565074636602475,"Alfalfa"
46.5328526735989,-63.572828427938745,"Wheat - Winter"
46.5334053127313,-63.57504396213403,"Corn"
46.538495407624524,-63.58286484619488,"Potato"
46.536343998772146,-63.58373853798946,"Corn"
46.537016987583165,-63.58601155499299,"Corn"
46.53850386945058,-63.58774182696894,"Corn"
46.53736073634699,-63.58987875438892,"Corn"
46.54038818302365,-63.595118344591086,"Canola / Rapeseed"
46.54182837978964,-63.594390556205106,"Canola / Rapeseed"
46.541669534658226,-63.60434400467679,"Orchards - Apple"
46.54225005601585,-63.60496785747773,"Canola / Rapeseed"
46.54098618028829,-63.6070051584198,"Potato"
46.54241291079124,-63.609447576538855,"Pasture"
46.541653366029365,-63.610764777806054,"Potato"
46.54249158794174,-63.61518239314535,"Barley"
46.544062960598204,-63.618304546280925,"Barley"
46.542849163925744,-63.6176381918341,"Barley"
46.544793561660825,-63.624487167859314,"Barley"
46.54290536748695,-63.62549440217877,"Barley"
46.54147539498577,-63.63642705071293,"Barley"
46.53999518000374,-63.63585509337,"Barley"
46.53961261699814,-63.63720114817815,"Potato"
46.53840568092074,-63.637709620331464,"Clover"
46.53763867649453,-63.64004039643603,"Barley"
46.54052790428154,-63.64088520338334,"Barley"
46.54000891063146,-63.64392362733122,"Canola / Rapeseed"
46.538359002604224,-63.64403332436652,"Corn"
46.536095284310285,-63.64670106815439,"Corn"
46.53836106797194,-63.65003936509657,"Corn"
46.540063962947144,-63.65186774735452,"Potato"
46.540287372613925,-63.65490771344128,"Potato"
46.537640270665165,-63.65673381458946,"Corn"
46.53942248748521,-63.65658825793632,"Wheat - Winter"
46.536937034758225,-63.66093894686602,"Corn"
46.536717064782884,-63.663037209352794,"Abandoned Agricultural Land"
46.53135402923688,-63.67469833976116,"Barley"
46.53034121991486,-63.678413251483775,"Potato"
46.53096921711647,-63.68172940784896,"Timothy"
46.53020541869279,-63.68427674461626,"Barley"
46.52516583536582,-63.68426898316867,"Corn"
46.523970755244,-63.68679876741883,"Potato"
46.52039916486664,-63.67949418775035,"Corn"
46.51852193704867,-63.6819972354783,"Corn"
46.51971817798346,-63.684907105540695,"Potato"
46.51640002975554,-63.68369273201,"Potato"
46.51724530849031,-63.681120435769486,"Canola / Rapeseed"
46.514222473992156,-63.67988308318162,"Barley"
46.51339255477167,-63.68237146927313,"Timothy"
46.51119598276097,-63.68225599880569,"Barley"
46.51190696001169,-63.68767064979208,"Potato"
46.51023185952298,-63.68745512886093,"Corn"
46.508367918873454,-63.68900677676767,"Potato"
46.50828370114146,-63.691694420867904,"Potato"
46.50598702712772,-63.690836374289056,"Barley"
46.50464390653583,-63.691650885689285,"Barley"
46.50171814131054,-63.69658149215006,"Alfalfa"
46.50008987480501,-63.69499084827019,"Potato"
46.50048188900229,-63.698900643615694,"Potato"
46.49925855365562,-63.69643307941196,"Clover"
46.49753926571383,-63.70064818016525,"Barley"
46.49676790798327,-63.698787204757565,"Potato"
46.49576790947576,-63.701690815158756,"Potato"
46.4946933335551,-63.69959454582588,"Pasture"
46.49222467022344,-63.70155055207614,"Barley"
46.49156446409472,-63.70484519700584,"Pasture"
46.48834863057899,-63.70748234516594,"Potato"
46.48605210006774,-63.7060866015326,"Pasture"
46.486070833709306,-63.70815486274458,"Potato"
46.48371954380144,-63.70331753290683,"Pasture"
46.480930252776176,-63.70278216041933,"Potato"
46.48326915797717,-63.70026076255646,"Potato"
46.479475953625226,-63.698880134786215,"Barley"
46.48052698933321,-63.69465358496394,"Clover"
46.47619347608729,-63.68645047741952,"Wheat - Spring"
46.47682615970444,-63.682315303520866,"Potato"
46.47675559927283,-63.67974930040603,"Wheat - Winter"
46.475443144231114,-63.68042217077381,"Barley"
46.47663052278364,-63.675167131242056,"Barley"
46.47556074921503,-63.673391261029366,"Potato"
46.475586789360925,-63.67086803016277,"Soybean"
46.47609819089253,-63.66519129808383,"Potato"
46.47773751666215,-63.660131580451335,"Potato"
46.47476973994963,-63.65832137414638,"Wheat - Spring"
46.47069494361241,-63.65700268197233,"Pasture"
46.46934826596754,-63.65838978612849,"Potato"
46.46666589062891,-63.65499875006301,"Potato"
46.463680969237714,-63.65282995608939,"Corn"
46.462329390234736,-63.655724514127726,"Potato"
46.460733126456695,-63.65162224021578,"Mixed Forage"
46.45982909994915,-63.65068821831453,"Corn"
46.4571709457691,-63.65144798847171,"Abandoned Agricultural Land"
46.45559962354581,-63.6477206345181,"Alfalfa"
46.45305039300255,-63.647663948315994,"Pasture"
46.44976672927672,-63.64384179072336,"Timothy"
46.44713447466861,-63.64505464903919,"Potato"
46.44793293757837,-63.64578863703131,"Oats"
46.44693687649096,-63.64293524236441,"Wheat - Spring"
46.44437502491773,-63.64340222613124,"Barley"
46.443371546219744,-63.644275378283716,"Corn"
46.44326624408266,-63.63895172636027,"Wheat - Spring"
46.44420976269194,-63.631927375823295,"Wheat - Spring"
46.447360482028,-63.62717673773836,"Potato"
46.45024866610278,-63.627164424544425,"Mixed Forage"
46.455770526352296,-63.62231220674524,"Barley"
46.45786414304035,-63.622238118854,"Timothy"
46.46003247629818,-63.621016846821696,"Corn"
46.46020412708232,-63.619629064243576,"Pasture"
46.46115477035501,-63.61843125200912,"Corn"
46.46259685332445,-63.61972522187276,"Pasture"
46.46216329293573,-63.6213308074233,"Barley"
46.465411964542795,-63.62030659946553,"Barley"
46.46883509557457,-63.61597930273078,"Buckwheat"
46.47033926833372,-63.608131660715785,"Potato"
46.467918976006224,-63.60568953629888,"Corn"
46.466599580164825,-63.60714843651826,"Potato"
46.46572592749476,-63.60477207959103,"Potato"
46.46476398650759,-63.60281944981599,"Potato"
46.466170973517066,-63.60192166195335,"Corn"
46.462911636116274,-63.5990850242794,"Sorghum"
46.461792949070706,-63.59865353885905,"Potato"
46.4635057632259,-63.59628223955266,"Clover"
46.45991795632698,-63.591561577505615,"Potato"
46.46121964859605,-63.588431703092645,"Barley"
46.46099679137844,-63.5896504305053,"Clover"
46.4570163320048,-63.58641499070424,"Potato"
46.45762802086115,-63.58424550721313,"Soybean"
46.4561587106562,-63.58349409108097,"Potato"
46.45585854237172,-63.579892992239685,"Sorghum"
46.45497139142954,-63.577734506738345,"Potato"
46.45389613000123,-63.574581618880075,"Sorghum"
46.45274955404236,-63.575094523576084,"Canola / Rapeseed"
46.45394638140563,-63.57113232721445,"Sorghum"
46.453249625016106,-63.56852489989981,"Wheat - Spring"
46.45164000935593,-63.56370030294462,"Wheat - Spring"
46.450202680928776,-63.56613883319043,"Potato"
46.449101380514094,-63.56435109884123,"Potato"
46.44881338710668,-63.55280082477706,"Canola / Rapeseed"
46.44726280685373,-63.551903983613336,"Barley"
46.43977001840758,-63.554113538532505,"Timothy"
46.43720517239677,-63.559456769865974,"Abandoned Agricultural Land"
46.435296391057555,-63.56190242855046,"Abandoned Agricultural Land"
46.43363574282397,-63.566149570183335,"Vineyard (Grape)"
46.432996999155094,-63.568881850452144,"Pasture"
46.43049324476143,-63.5732848234611,"Timothy"
46.42712098930858,-63.5703885711772,"Potato"
46.422119319719464,-63.57027923988829,"Potato"
46.42049412972946,-63.567975310782195,"Barley"
46.419220101718196,-63.5693184477849,"Potato"
46.41817066403502,-63.56716259099273,"Timothy"
46.41482876914612,-63.56752893372521,"Sorghum"
46.413638470837974,-63.56524702694416,"Potato"
46.41271958563598,-63.56719347613449,"Sorghum"
46.410607323303395,-63.56421579221713,"Barley"
46.409970695810614,-63.56588581011239,"Sorghum"
46.408908189115394,-63.563547908218695,"Oats"
46.40664172537486,-63.56586600789484,"Oats"
46.40741394314497,-63.56951911607375,"Potato"
46.408910472874005,-63.568589193941555,"Sorghum"
46.41304970635854,-63.578408631299254,"Sorghum"
46.41270658574505,-63.58203600945245,"Potato"
46.41479158706454,-63.58631340254973,"Clover"
46.41591855159516,-63.58426564416113,"Alfalfa"
46.41853401500425,-63.59566393535145,"Potato"
46.42110422619741,-63.59682948958832,"Potato"
46.42021542451932,-63.59865035327985,"Rye"
46.423142295186345,-63.607840586385336,"Potato"
46.42437003350884,-63.60973630722327,"Potato"
46.425774811517165,-63.608814686398944,"Potato"
46.425350470160716,-63.61197504255988,"Potato"
46.42733836838603,-63.61155881899576,"Oats"
46.42769916444497,-63.613330127798754,"Wheat - Spring"
46.430030304944104,-63.61726955259026,"Potato"
46.42998968021704,-63.616305630571546,"Mixed Forage"
46.43008724805384,-63.61861391370911,"Mixed Forage"
46.430561543597605,-63.619862724804726,"Potato"
46.42838934394591,-63.6202722687999,"Canola / Rapeseed"
46.430077900500926,-63.624033626740236,"Canola / Rapeseed"
46.42734450430791,-63.65537182984772,"Barley"
46.42566328572056,-63.662315394483706,"Potato"
46.425867583299976,-63.66459274693516,"Potato"
46.4227681856437,-63.669075683809446,"Potato"
46.41799185707562,-63.66240012160185,"Potato"
46.41384257258938,-63.66534790427855,"Potato"
46.41228671594186,-63.6645582577514,"Sorghum"
46.41111106979785,-63.66444041352873,"Potato"
46.40940078723095,-63.66360150294849,"Sorghum"
46.40952902728331,-63.660753732177284,"Potato"
46.4079243853156,-63.66081248380335,"Mixed Forage"
46.40545499211299,-63.66136050365146,"Barley"
46.40600878623967,-63.665890012987035,"Sorghum"
46.40419475337964,-63.66978767740028,"Potato"
46.40561371437314,-63.670021725681934,"Potato"
46.403694582254055,-63.67284903152876,"Potato"
46.40407997498207,-63.6775560903641,"Clover"
46.40273402093229,-63.676599027717856,"Clover"
46.402653156775706,-63.683483988955544,"Potato"
46.40141997532478,-63.68333396711883,"Potato"
46.40069318747595,-63.68827265631563,"Potato"
46.399381157303424,-63.694229743640946,"Potato"
46.4010790338459,-63.695720303883604,"Wheat - Winter"
46.39854822293142,-63.69895643985267,"Potato"
46.39799513904082,-63.70146485978701,"Wheat - Winter"
46.399439097522276,-63.702258249466965,"Clover"
46.398632215097834,-63.7073521499619,"Sorghum"
46.39690330555404,-63.706325838078186,"Wheat - Winter"
46.39807613687733,-63.70987573023344,"Potato"
46.39615580381674,-63.717226266860806,"Corn"
46.396228389106646,-63.722129776037306,"Potato"
46.39521931101373,-63.72360705692706,"Potato"
46.391829958715505,-63.72580782062849,"Potato"
46.393928141623796,-63.72883754433103,"Potato"
46.39578207857798,-63.73079769317101,"Corn"
46.38227384336749,-63.734077341931425,"Potato"
46.3809395800669,-63.73598713343006,"Potato"
46.38416222870151,-63.73956774464395,"Potato"
46.32654837374149,-63.67950611405739,"Potato"
46.37785200225686,-63.72966045511487,"Potato"
46.374788876573014,-63.7270032780862,"Corn"
46.373665354920156,-63.72625153104101,"Wheat - Winter"
46.371579875701414,-63.7276738533196,"Barley"
46.370846832231116,-63.72373324700094,"Potato"
46.369954383712376,-63.72729206202533,"Potato"
46.36986158573387,-63.72312810330309,"Potato"
46.36831486307688,-63.72242028432201,"Potato"
46.36651006860419,-63.72415009774087,"Barley"
46.36578615608718,-63.71940119886088,"Barley"
46.36437341677744,-63.72030698718598,"Potato"
46.362826835310685,-63.71833024395421,"Potato"
46.36116307061081,-63.71257767294353,"Clover"
46.36178699476544,-63.710036430593604,"Potato"
46.35070796992339,-63.70348989966519,"Timothy"
46.33636302144628,-63.69408272579272,"Barley"
46.33522938617918,-63.69634797289318,"Potato"
46.333595315310625,-63.693378866533834,"Barley"
46.33318709387576,-63.6958502030813,"Potato"
46.33239432223221,-63.69259936683271,"Potato"
46.331305289015084,-63.694753585101324,"Canola / Rapeseed"
46.32972268963004,-63.69389762350118,"Potato"
46.32917329311481,-63.69130067204959,"Barley"
46.32740154075057,-63.69274313019739,"Potato"
46.324769611178375,-63.68924856048027,"Barley"
46.323535559119605,-63.691556970481685,"Canola / Rapeseed"
46.322356385319715,-63.688388312833325,"Potato"
46.31776850594495,-63.686959522309635,"Potato"
46.31629053504373,-63.689278608800635,"Potato"
46.31484152467428,-63.69490129170297,"Barley"
46.31536820143032,-63.697223528465884,"Potato"
46.31354020565487,-63.7005944798346,"Barley"
46.31177264151243,-63.69838329644855,"Barley"
46.311036026231285,-63.70161691948653,"Barley"
46.30889129189881,-63.6984605352027,"Barley"
46.30529650797554,-63.698071004821884,"Potato"
46.300812926949156,-63.69732230812967,"Potato"
46.30340399177036,-63.70042741375896,"Sorghum"
46.29857627390635,-63.6972687637447,"Potato"
46.29869865248278,-63.699568782993836,"Potato"
46.30017170114446,-63.69995408775906,"Alfalfa"
46.29533223854368,-63.699064779472714,"Barley"
46.29472868571844,-63.70034067723549,"Potato"
46.292531552203364,-63.69970146962018,"Barley"
46.288915858959164,-63.69969659685187,"Soybean"
46.28387931049335,-63.6976062870285,"Oats"
46.283278948926295,-63.69560526571403,"Clover"
46.28210143915501,-63.693138178555294,"Potato"
46.28343085541055,-63.6892369811394,"Barley"
46.28037424484723,-63.68872419976649,"Potato"
46.280902508423836,-63.6866452852075,"Pasture"
46.279338204780444,-63.68726935634779,"Barley"
46.278516129199055,-63.687177622032635,"Potato"
46.27743665888976,-63.68685081206481,"Potato"
46.277230633903315,-63.684797234856156,"Clover"
46.27587929124105,-63.68475569972549,"Potato"
46.27510558932204,-63.686519997907475,"Potato"
